IdSucursal;NroRemito;FechaRemito;CodCliente;UnidadNegocio;CodVendedor;NroFactura;TipoFactura;Item;AclaracionRemito
5;17848;2017-08-16 00:00:00;1055;;200;1658;A;1;
5;17850;2017-08-25 00:00:00;1055;;200;1681;A;1;
5;17852;2017-05-17 00:00:00;881;;700;1360;A;1;
5;17853;2017-05-18 00:00:00;472;;100;1361;A;1;
5;17855;2017-05-19 00:00:00;406;;100;1367;A;1;
5;17857;2017-05-22 00:00:00;632;;100;1371;A;1;
5;17858;2017-05-22 00:00:00;345;;200;1373;A;1;
5;17859;2017-05-22 00:00:00;635;;700;1374;A;1;
5;17860;2017-05-23 00:00:00;1051;;700;1375;A;1;
5;17861;2017-05-24 00:00:00;921;;300;1377;A;1;
5;17862;2017-05-24 00:00:00;544;;300;1378;A;1;
5;17864;2017-05-26 00:00:00;754;;300;1387;A;1;
5;17866;2017-05-26 00:00:00;345;;200;1389;A;1;
5;17868;2017-05-29 00:00:00;1040;;700;1391;A;1;
5;17869;2017-05-31 00:00:00;632;;100;1397;A;1;
5;17871;2017-05-31 00:00:00;918;;400;1399;A;1;
5;17873;2017-05-31 00:00:00;611;;200;1400;A;1;
5;17874;2017-05-31 00:00:00;345;;200;1401;A;1;
5;17875;2017-06-01 00:00:00;1045;;400;1412;A;1;
5;17876;2017-06-01 00:00:00;818;;400;1413;A;1;
5;17878;2017-06-02 00:00:00;635;;700;1418;A;1;
5;17879;2017-06-05 00:00:00;921;;300;1420;A;1;
5;17881;2017-06-06 00:00:00;1210;;400;1422;A;1;
5;17883;2017-06-07 00:00:00;1103;;500;1429;A;1;
5;17885;2017-06-07 00:00:00;345;;200;1431;A;1;
5;17886;2017-06-07 00:00:00;2020;;700;1435;A;1;
5;17890;2017-06-09 00:00:00;918;;400;1442;A;1;
5;17892;2017-06-12 00:00:00;345;;200;1448;A;1;
5;17893;2017-06-13 00:00:00;1210;;400;1452;A;1;
5;17894;2017-06-13 00:00:00;611;;200;1456;A;1;
5;17895;2017-06-14 00:00:00;921;;300;1457;A;1;
5;17897;2017-06-14 00:00:00;406;;100;1458;A;1;
5;17898;2017-06-14 00:00:00;1040;;700;1463;A;1;
5;17902;2017-06-15 00:00:00;2073;;400;1468;A;1;
5;17903;2017-06-16 00:00:00;442;;500;1469;A;1;
5;17904;2017-06-16 00:00:00;32;;200;1470;A;1;
5;17907;2017-06-21 00:00:00;921;;300;1475;A;1;
5;17908;2017-06-21 00:00:00;472;;100;1476;A;1;
5;17909;2017-06-21 00:00:00;345;;200;1477;A;1;
5;17911;2017-06-21 00:00:00;635;;700;1478;A;1;
5;17912;2017-06-22 00:00:00;2078;;300;1480;A;1;
5;17913;2017-06-22 00:00:00;2160;;500;1481;A;1;
5;17915;2017-06-22 00:00:00;345;;200;1485;A;1;
5;17917;2017-06-23 00:00:00;387;;500;1488;A;1;
5;17918;2017-06-23 00:00:00;918;;400;1490;A;1;
5;17919;2017-06-23 00:00:00;1040;;700;1495;A;1;
5;17920;2017-06-26 00:00:00;681;;300;1496;A;1;
5;17921;2017-06-27 00:00:00;345;;200;1503;A;1;
5;17922;2017-06-27 00:00:00;1051;;700;1504;A;1;
5;17925;2017-06-29 00:00:00;2078;;300;1510;A;1;
5;17927;2017-06-29 00:00:00;1045;;400;1511;A;1;
5;17929;2017-06-30 00:00:00;2020;;700;1519;A;1;
5;17930;2017-07-04 00:00:00;544;;300;1522;A;1;
5;17931;2017-07-04 00:00:00;406;;100;1523;A;1;
5;17935;2017-07-06 00:00:00;918;;400;1530;A;1;
5;17937;2017-07-07 00:00:00;632;;100;1533;A;1;
5;17938;2017-07-07 00:00:00;1040;;700;1537;A;1;
5;17939;2017-07-07 00:00:00;2125;;600;1538;A;1;
5;17940;2017-07-07 00:00:00;2167;;700;1539;A;1;
5;17942;2017-07-10 00:00:00;2168;;700;0;;0;
5;17943;2017-07-10 00:00:00;2169;;700;0;;0;
5;17944;2017-07-11 00:00:00;1231;;300;1541;A;1;
5;17945;2017-07-11 00:00:00;345;;200;1545;A;1;
5;17946;2017-07-12 00:00:00;472;;100;1546;A;1;
5;17948;2017-07-12 00:00:00;472;;100;1547;A;1;
5;17949;2017-07-13 00:00:00;406;;100;1550;A;1;
5;17951;2017-07-06 00:00:00;395;;500;1531;A;1;
5;17952;2017-07-07 00:00:00;696;;500;1536;A;1;
5;17953;2017-07-14 00:00:00;24;;500;1557;A;1;
5;17954;2017-07-17 00:00:00;81;;500;1559;A;1;
5;17956;2017-08-03 00:00:00;2160;;500;1618;A;1;
5;17957;2017-08-03 00:00:00;81;;500;1617;A;1;
5;17958;2017-08-15 00:00:00;1062;;500;1649;A;1;
5;17972;2017-08-31 00:00:00;442;;500;1699;A;1;
5;17979;2017-09-15 00:00:00;545;;500;1743;A;1;
5;17980;2017-09-15 00:00:00;696;;500;1744;A;1;
5;17982;2017-09-25 00:00:00;2160;;500;1762;A;1;
5;17985;2017-10-05 00:00:00;24;;500;1793;A;1;
5;17987;2017-10-05 00:00:00;81;;500;1794;A;1;
5;17995;2017-10-11 00:00:00;32;;200;1805;A;1;
5;18001;2017-08-08 00:00:00;433;;100;1633;A;1;
5;18002;2017-08-09 00:00:00;378;;100;1636;A;1;
5;18004;2017-08-15 00:00:00;509;;100;1653;A;1;
5;18005;2017-08-15 00:00:00;542;;100;1652;A;1;
5;18007;2017-08-28 00:00:00;632;;100;1685;A;1;
5;18009;2017-08-29 00:00:00;378;;100;1691;A;1;
5;18011;2017-09-04 00:00:00;1240;;100;1709;A;1;
5;18013;2017-09-07 00:00:00;78;;100;1719;A;1;
5;18014;2017-09-07 00:00:00;435;;100;1718;A;1;
5;18017;2017-09-13 00:00:00;433;;100;1731;A;1;
5;18018;2017-09-22 00:00:00;661;;100;1756;A;1;
5;18022;2017-09-26 00:00:00;433;;100;1768;A;1;
5;18023;2017-09-26 00:00:00;542;;100;1767;A;1;
5;18026;2017-10-09 00:00:00;1240;;100;1800;A;1;
5;18028;2017-10-30 00:00:00;435;;100;1863;A;1;
5;18029;2017-10-31 00:00:00;542;;100;1869;A;1;
5;18030;2017-10-31 00:00:00;433;;100;1868;A;1;
5;18031;2017-11-22 00:00:00;433;;100;1929;A;1;
5;18036;2017-12-05 00:00:00;542;;100;1967;A;1;
5;18037;2017-12-11 00:00:00;406;;100;1974;A;1;
5;18038;2017-12-14 00:00:00;435;;100;1991;A;1;
5;18039;2017-12-18 00:00:00;509;;100;1998;A;1;
5;18042;2017-12-22 00:00:00;1240;;100;2011;A;1;
5;18043;2018-01-03 00:00:00;433;;100;2034;A;1;
5;18044;2018-01-08 00:00:00;378;;100;2046;A;1;
5;18045;2018-01-10 00:00:00;78;;100;2055;A;1;
5;18046;2018-01-10 00:00:00;435;;100;2056;A;1;
5;18047;2018-01-16 00:00:00;433;;100;2074;A;1;
5;18049;2018-01-30 00:00:00;542;;100;2116;A;1;
5;18050;2018-02-07 00:00:00;433;;100;2130;A;1;
5;18051;2017-07-13 00:00:00;881;;700;1554;A;1;
5;18053;2017-07-14 00:00:00;345;;200;1558;A;1;
5;18057;2017-07-18 00:00:00;539;;700;1560;A;1;
5;18058;2017-07-18 00:00:00;588;;300;1561;A;1;
5;18059;2017-07-18 00:00:00;2073;;400;1566;A;1;
5;18060;2017-07-18 00:00:00;345;;200;1567;A;1;
5;18061;2017-07-18 00:00:00;442;;500;1568;A;1;
5;18062;2017-07-19 00:00:00;921;;300;1569;A;1;
5;18063;2017-07-19 00:00:00;406;;100;1570;A;1;
5;18064;2017-07-19 00:00:00;1040;;700;1571;A;1;
5;18065;2017-07-19 00:00:00;2125;;600;1572;A;1;
5;18066;2017-07-19 00:00:00;2167;;700;1573;A;1;
5;18068;2017-07-19 00:00:00;881;;700;1577;A;1;
5;18071;2017-07-20 00:00:00;635;;700;1581;A;1;
5;18072;2017-07-20 00:00:00;635;;700;0;;0;
5;18074;2017-07-21 00:00:00;632;;100;1583;A;1;
5;18076;2017-07-24 00:00:00;1040;;700;1592;A;1;
5;18077;2017-07-24 00:00:00;2125;;600;1593;A;1;
5;18078;2017-07-24 00:00:00;2167;;700;1594;A;1;
5;18080;2017-07-25 00:00:00;2173;;600;0;;0;
5;18085;2017-07-27 00:00:00;2125;;600;1600;A;1;
5;18089;2017-08-01 00:00:00;2073;;400;1606;A;1;
5;18092;2017-08-02 00:00:00;2020;;700;1611;A;1;
5;18094;2017-08-03 00:00:00;406;;100;1612;A;1;
5;18095;2017-08-03 00:00:00;2147;;100;1613;A;1;
5;18097;2017-08-03 00:00:00;1051;;700;1621;A;1;
5;18099;2017-08-04 00:00:00;2167;;700;1623;A;1;
5;18100;2017-08-04 00:00:00;2125;;600;1624;A;1;
5;18102;2017-08-10 00:00:00;2149;;400;1637;A;1;
5;18103;2017-08-14 00:00:00;308;;400;1645;A;1;
5;18104;2017-08-14 00:00:00;818;;400;1646;A;1;
5;18106;2017-08-15 00:00:00;2154;;400;1650;A;1;
5;18107;2017-08-15 00:00:00;2178;;400;1657;A;1;
5;18109;2017-08-25 00:00:00;1210;;400;1679;A;1;
5;18110;2017-08-25 00:00:00;818;;400;1680;A;1;
5;18112;2017-08-31 00:00:00;1210;;400;1694;A;1;
5;18113;2017-09-04 00:00:00;818;;400;1706;A;1;
5;18118;2017-09-12 00:00:00;1045;;400;1729;A;1;
5;18121;2017-09-15 00:00:00;1045;;400;1741;A;1;
5;18122;2017-09-15 00:00:00;1210;;400;1742;A;1;
5;18124;2017-09-20 00:00:00;308;;400;1748;A;1;
5;18126;2017-09-22 00:00:00;1045;;400;1759;A;1;
5;18127;2017-09-22 00:00:00;818;;400;1758;A;1;
5;18128;2017-09-22 00:00:00;2151;;400;1757;A;1;
5;18131;2017-09-28 00:00:00;509;;100;1773;A;1;
5;18132;2017-09-29 00:00:00;308;;400;1775;A;1;
5;18136;2017-10-05 00:00:00;1210;;400;1795;A;1;
5;18137;2017-10-09 00:00:00;2149;;400;1799;A;1;
5;18138;2017-10-11 00:00:00;1210;;400;1808;A;1;
5;18139;2017-10-11 00:00:00;1210;;400;1809;A;1;
5;18140;2017-10-13 00:00:00;818;;400;1815;A;1;
5;18141;2017-10-17 00:00:00;30;;400;1820;A;1;
5;18142;2017-10-27 00:00:00;509;;100;1861;A;1;
5;18143;2017-10-19 00:00:00;1210;;400;1826;A;1;
5;18144;2017-10-23 00:00:00;1045;;400;1836;A;1;
5;18146;2017-10-30 00:00:00;818;;400;1866;A;1;
5;18147;2017-10-30 00:00:00;1045;;400;1865;A;1;
5;18148;2017-10-30 00:00:00;1210;;400;1867;A;1;
5;18149;2017-11-10 00:00:00;818;;400;1902;A;1;
5;18150;2017-11-10 00:00:00;1045;;400;1903;A;1;
5;18151;2017-07-20 00:00:00;1209;;300;1579;A;1;
5;18152;2017-07-24 00:00:00;683;;300;1590;A;1;
5;18153;2017-07-24 00:00:00;945;;300;1591;A;1;
5;18154;2017-07-28 00:00:00;680;;300;1601;A;1;
5;18156;2017-07-31 00:00:00;1240;;100;1604;A;1;
5;18157;2017-07-31 00:00:00;2078;;300;1602;A;1;
5;18158;2017-08-02 00:00:00;680;;300;1608;A;1;
5;18159;2017-08-03 00:00:00;1209;;300;1616;A;1;
5;18160;2017-08-03 00:00:00;683;;300;1614;A;1;
5;18161;2017-08-03 00:00:00;683;;300;1615;A;1;
5;18162;2017-08-15 00:00:00;2094;;300;39;B;1;
5;18163;2017-08-15 00:00:00;1209;;300;1651;A;1;
5;18164;2017-08-16 00:00:00;945;;300;1659;A;1;
5;18165;2017-08-16 00:00:00;2078;;300;1660;A;1;
5;18166;2017-08-22 00:00:00;2065;;300;1673;A;1;
5;18167;2017-08-23 00:00:00;680;;300;1674;A;1;
5;18168;2017-08-24 00:00:00;1209;;300;1677;A;1;
5;18169;2017-08-28 00:00:00;681;;300;1684;A;1;
5;18170;2017-08-29 00:00:00;327;;300;1688;A;1;
5;18171;2017-08-30 00:00:00;2182;;300;1693;A;1;
5;18172;2017-08-30 00:00:00;680;;300;1692;A;1;
5;18173;2017-08-31 00:00:00;945;;300;1697;A;1;
5;18174;2017-08-31 00:00:00;1209;;300;1698;A;1;
5;18175;2017-09-11 00:00:00;258;;300;1726;A;1;
5;18176;2017-09-11 00:00:00;2094;;300;41;B;1;
5;18177;2017-09-13 00:00:00;680;;300;1732;A;1;
5;18178;2017-09-13 00:00:00;327;;300;1733;A;1;
5;18179;2017-09-14 00:00:00;1209;;300;1739;A;1;
5;18180;2017-09-14 00:00:00;2124;;300;1738;A;1;
5;18181;2017-09-19 00:00:00;2078;;300;1747;A;1;
5;18182;2017-09-21 00:00:00;1209;;300;1752;A;1;
5;18183;2017-09-21 00:00:00;921;;300;1749;A;1;
5;18184;2017-09-21 00:00:00;362;;300;1750;A;1;
5;18185;2017-09-21 00:00:00;130;;300;1751;A;1;
5;18186;2017-09-25 00:00:00;362;;300;1764;A;1;
5;18187;2017-09-25 00:00:00;997;;300;1763;A;1;
5;18188;2017-09-27 00:00:00;680;;300;1770;A;1;
5;18189;2017-09-28 00:00:00;1209;;300;1772;A;1;
5;18190;2017-09-29 00:00:00;2094;;300;42;B;1;
5;18191;2017-09-29 00:00:00;921;;300;1777;A;1;
5;18192;2017-10-03 00:00:00;2078;;300;1785;A;1;
5;18193;2017-10-03 00:00:00;896;;300;1786;A;1;
5;18194;2017-10-05 00:00:00;1209;;300;1796;A;1;
5;18195;2017-10-11 00:00:00;327;;300;1806;A;1;
5;18196;2017-10-11 00:00:00;680;;300;1807;A;1;
5;18197;2017-10-12 00:00:00;1209;;300;1811;A;1;
5;18198;2017-10-12 00:00:00;683;;300;1812;A;1;
5;18199;2017-10-17 00:00:00;362;;300;1821;A;1;
5;18200;2017-10-19 00:00:00;327;;300;1823;A;1;
5;18201;2017-08-04 00:00:00;1040;;700;1625;A;1;
5;18205;2017-08-07 00:00:00;305;;200;1627;A;1;
5;18207;2017-08-08 00:00:00;921;;300;1630;A;1;
5;18212;2017-08-11 00:00:00;472;;100;1642;A;1;
5;18213;2017-08-12 00:00:00;345;;200;1643;A;1;
5;18215;2017-08-14 00:00:00;2078;;300;1644;A;1;
5;18218;2017-08-14 00:00:00;1040;;700;1647;A;1;
5;18219;2017-08-15 00:00:00;921;;300;1648;A;1;
5;18221;2017-08-15 00:00:00;345;;200;1654;A;1;
5;18222;2017-08-15 00:00:00;635;;700;1655;A;1;
5;18223;2017-08-16 00:00:00;406;;100;1661;A;1;
5;18225;2017-08-17 00:00:00;1210;;400;1663;A;1;
5;18226;2017-08-17 00:00:00;1045;;400;1664;A;1;
5;18227;2017-08-17 00:00:00;345;;200;1665;A;1;
5;18228;2017-08-18 00:00:00;544;;300;1666;A;1;
5;18231;2017-08-18 00:00:00;472;;100;1668;A;1;
5;18232;2017-08-18 00:00:00;472;;100;1670;A;1;
5;18233;2017-08-18 00:00:00;472;;100;0;;0;
5;18234;2017-08-22 00:00:00;588;;300;1671;A;1;
5;18237;2017-08-22 00:00:00;918;;400;1672;A;1;
5;18239;2017-08-24 00:00:00;921;;300;1675;A;1;
5;18242;2017-08-25 00:00:00;1040;;700;1682;A;1;
5;18243;2017-08-28 00:00:00;2154;;400;1683;A;1;
5;18247;2017-08-29 00:00:00;346;;600;0;;0;
